subject,count,KDT.1,PPT.1,PRT.1,RPT.1,RRT.1,KDT(n+1).1,FA.1,FA(n+1).1,KDT.2,PPT.2,PRT.2,RPT.2,RRT.2,KDT(n+1).2,FA.2,FA(n+1).2,KDT.3,PPT.3,PRT.3,RPT.3,RRT.3,KDT(n+1).3,FA.3,FA(n+1).3,KDT.4,PPT.4,PRT.4,RPT.4,RRT.4,KDT(n+1).4,FA.4,FA(n+1).4,KDT.5,PPT.5,PRT.5,RPT.5,RRT.5,KDT(n+1).5,FA.5,FA(n+1).5,KDT.6,PPT.6,PRT.6,RPT.6,RRT.6,KDT(n+1).6,FA.6,FA(n+1).6,KDT.7,PPT.7,PRT.7,RPT.7,RRT.7,KDT(n+1).7,FA.7,FA(n+1).7,KDT.8,PPT.8,PRT.8,RPT.8,RRT.8,KDT(n+1).8,FA.8,FA(n+1).8,KDT.9,PPT.9,PRT.9,RPT.9,RRT.9,KDT(n+1).9,FA.9,FA(n+1).9,KDT.10,PPT.10,PRT.10,RPT.10,RRT.10,KDT(n+1).10,FA.10,FA(n+1).10,KDT.11,PPT.11,PRT.11,RPT.11,RRT.11,KDT(n+1).11,FA.11,FA(n+1).11,KDT.12,PPT.12,PRT.12,RPT.12,RRT.12,KDT(n+1).12,FA.12,FA(n+1).12,KDT.13,PPT.13,PRT.13,RPT.13,RRT.13,KDT(n+1).13,FA.13,FA(n+1).13,KDT.14,PPT.14,PRT.14,RPT.14,RRT.14,KDT(n+1).14,FA.14,FA(n+1).14,KDT.15,PPT.15,PRT.15,RPT.15,RRT.15,KDT(n+1).15,FA.15,FA(n+1).15,KDT.16,PPT.16,PRT.16,RPT.16,RRT.16,KDT(n+1).16,FA.16,FA(n+1).16
USER3,1,109048003,888331008,964425002,779283005,964425002,76093994,0.121568635,0.11764707,76093994,933388995,1025993995,857295001,1025993995,92605000,0.11764707,0.1137255,92605000,1460921973,1536549998,1368316973,1536549998,75628025,0.1137255,0.10588236,75628025,1010286027,1102073027,934658002,1102073027,91787000,0.10588236,0.1254902,91787000,496251000,543291000,404464000,543291000,47040000,0.1254902,0.1137255,47040000,482355000,578083000,435315000,578083000,95728000,0.1137255,0.121568635,95728000,829176001,904751001,733448001,904751001,75575000,0.121568635,0.10196079,75575000,1506001999,1597775999,1430426999,1597775999,91774000,0.10196079,0.13333334,91774000,670378000,811368001,578604000,811368001,140990001,0.13333334,0.10196079,140990001,1229409019,1322843000,1088419018,1322843000,93433981,0.10196079,0.1137255,93433981,1351910162,1428653991,1258476181,1428653991,76743829,0.1137255,0.10196079,76743829,327059818,422777818,250315989,422777818,95718000,0.10196079,0.09019608,95718000,515835000,611340000,420117000,611340000,95505000,0.09019608,0.098039225,95505000,921341000,1013964000,825836000,1013964000,92623000,0.098039225,0.11764707,92623000,265419000,328208000,172796000,328208000,62789000,0.11764707,0.13333334,62789000,1415645009,1491123000,1352856009,1491123000,75477991,0.13333334,0.121568635
USER3,2,75441002,791022002,853194002,715581000,853194002,62172000,0.1137255,0.12941177,62172000,1351907012,1445127000,1289735012,1445127000,93219988,0.12941177,0.1137255,93219988,794355988,887657988,701136000,887657988,93302000,0.1137255,0.10196079,93302000,686103000,778901000,592801000,778901000,92798000,0.10196079,0.10588236,92798000,466831000,562172000,374033000,562172000,95341000,0.10588236,0.10980393,95341000,484725000,580399000,389384000,580399000,95674000,0.10980393,0.10588236,95674000,1137892000,1230714000,1042218000,1230714000,92822000,0.10588236,0.10588236,92822000,1119427060,1212243002,1026605060,1212243002,92815942,0.10588236,0.121568635,92815942,701432939,827086940,608616997,827086940,125654001,0.121568635,0.098039225,125654001,1214091009,1323349001,1088437008,1323349001,109257992,0.098039225,0.10980393,109257992,560171992,655691992,450914000,655691992,95520000,0.10980393,0.1137255,95520000,484618000,596822000,389098000,596822000,112204000,0.1137255,0.11764707,112204000,454741000,533924000,342537000,533924000,79183000,0.11764707,0.121568635,79183000,576587000,721139000,497404000,721139000,144552000,0.121568635,0.1254902,144552000,379084000,442448000,234532000,442448000,63364000,0.1254902,0.12941177,63364000,1385049013,1476959999,1321685013,1476959999,91910986,0.12941177,0.09019608
USER3,3,158081000,999224006,1075833000,841143006,1075833000,76608994,0.10980393,0.1137255,76608994,608101994,700974994,531493000,700974994,92873000,0.1137255,0.10980393,92873000,1289869012,1398534999,1196996012,1398534999,108665987,0.10980393,0.09411766,108665987,2575669988,2652012988,2467004001,2652012988,76343000,0.09411766,0.098039225,76343000,481024000,560379000,404681000,560379000,79355000,0.098039225,0.09411766,79355000,421962999,501293999,342607999,501293999,79331000,0.09411766,0.10196079,79331000,561565000,624681000,482234000,624681000,63116000,0.10196079,0.098039225,63116000,2251146002,2360026001,2188030002,2360026001,108879999,0.098039225,0.13333334,108879999,671236999,780432999,562357000,780432999,109196000,0.13333334,0.13333334,109196000,1135795981,1212482999,1026599981,1212482999,76687018,0.13333334,0.10980393,76687018,2125417019,2201719019,2048730001,2201719019,76302000,0.10980393,0.10588236,76302000,450009000,545886000,373707000,545886000,95877000,0.10588236,0.10196079,95877000,812611000,856833000,716734000,856833000,44222000,0.10196079,0.07450981,44222000,1070952998,1163337001,1026730998,1163337001,92384003,0.07450981,0.11764707,92384003,249439003,328760003,157055000,328760003,79321000,0.11764707,0.13333334,79321000,889265998,949827998,809944998,949827998,60562000,0.13333334,0.098039225
USER3,4,92323000,747739001,840524001,655416001,840524001,92785000,0.1137255,0.11764707,92785000,856332010,932774999,763547010,932774999,76442989,0.11764707,0.10588236,76442989,855412990,997332990,778970001,997332990,141920000,0.10588236,0.078431375,141920000,812673000,921537000,670753000,921537000,108864000,0.078431375,0.10588236,108864000,640219000,733245000,531355000,733245000,93026000,0.10588236,0.10588236,93026000,624069000,700852000,531043000,700852000,76783000,0.10588236,0.098039225,76783000,623530000,683941000,546747000,683941000,60411000,0.098039225,0.10588236,60411000,2109391021,2218107000,2048980021,2218107000,108715979,0.10588236,0.13725491,108715979,640381979,732888979,531666000,732888979,92507000,0.13725491,0.10196079,92507000,1739088985,1847463000,1646581985,1847463000,108374015,0.10196079,0.1137255,108374015,575140015,670242015,466766000,670242015,95102000,0.1137255,0.10980393,95102000,530981000,626969000,435879000,626969000,95988000,0.10980393,0.10588236,95988000,546998000,626224000,451010000,626224000,79226000,0.10588236,0.10588236,79226000,2174176079,2251146000,2094950079,2251146000,76969921,0.10588236,0.10980393,76969921,233840921,297225921,156871000,297225921,63385000,0.10980393,0.1137255,63385000,702874998,779342000,639489998,779342000,76467002,0.1137255,0.098039225
USER3,5,141303996,704009996,796039996,562706000,796039996,92030000,0.10980393,0.13725491,92030000,1551972988,1645014000,1459942988,1645014000,93041012,0.13725491,0.10980393,93041012,1336585014,1412991012,1243544002,1412991012,76405998,0.10980393,0.09019608,76405998,731364998,808005998,654959000,808005998,76641000,0.09019608,0.11764707,76641000,496878000,576074000,420237000,576074000,79196000,0.11764707,0.13333334,79196000,499414000,578829000,420218000,578829000,79415000,0.13333334,0.1137255,79415000,545648000,608663000,466233000,608663000,63015000,0.1137255,0.09411766,63015000,1693465001,1786194001,1630450001,1786194001,92729000,0.09411766,0.13333334,92729000,590699998,686314998,497970998,686314998,95615000,0.13333334,0.12941177,95615000,843668001,920109001,748053001,920109001,76441000,0.12941177,0.121568635,76441000,419213000,530965000,342772000,530965000,111752000,0.121568635,0.13725491,111752000,346218000,491039000,234466000,491039000,144821000,0.13725491,0.10588236,144821000,394561000,506350000,249740000,506350000,111789000,0.10588236,0.11764707,111789000,766934999,892472000,655145999,892472000,125537001,0.11764707,0.098039225,125537001,328871001,408621001,203334000,408621001,79750000,0.098039225,0.12941177,79750000,951245000,1060298000,871495000,1060298000,109053000,0.12941177,0.09411766
USER3,6,92325998,1010106998,1103394998,917781000,1103394998,93288000,0.1254902,0.1254902,93288000,451719000,547310000,358431000,547310000,95591000,0.1254902,0.1137255,95591000,1462686200,1588333000,1367095200,1588333000,125646800,0.1137255,0.10196079,125646800,811927800,904321800,686281000,904321800,92394000,0.10196079,0.1137255,92394000,419938000,482773000,327544000,482773000,62835000,0.1137255,0.10980393,62835000,452192000,531297000,389357000,531297000,79105000,0.10980393,0.10196079,79105000,452875000,516105000,373770000,516105000,63230000,0.10196079,0.1137255,63230000,1616703000,1692668000,1553473000,1692668000,75965000,0.1137255,0.11764707,75965000,449836001,496321001,373871001,496321001,46485000,0.11764707,0.11764707,46485000,2390429999,2465875999,2343944999,2465875999,75446000,0.11764707,0.1137255,75446000,464869000,528030000,389423000,528030000,63161000,0.1137255,0.10980393,63161000,436590999,499538999,373429999,499538999,62948000,0.10980393,0.10196079,62948000,405654000,517332000,342706000,517332000,111678000,0.10196079,0.10980393,111678000,1370870006,1414690000,1259192006,1414690000,43819994,0.10980393,0.08627451,43819994,996583995,1122094995,952764001,1122094995,125511000,0.08627451,0.13725491,125511000,843104999,935794999,717593999,935794999,92690000,0.13725491,0.10196079
USER3,7,91631000,1009954000,1119534000,918323000,1119534000,109580000,0.14117648,0.121568635,109580000,1027804006,1153197000,918224006,1153197000,125392994,0.121568635,0.10196079,125392994,2221360991,2313723994,2095967997,2313723994,92363003,0.10196079,0.10196079,92363003,481680003,577587003,389317000,577587003,95907000,0.10196079,0.10980393,95907000,423213000,535256000,327306000,535256000,112043000,0.10980393,0.10588236,112043000,408422000,520191000,296379000,520191000,111769000,0.10588236,0.098039225,111769000,500907000,645439000,389138000,645439000,144532000,0.098039225,0.10196079,144532000,815085001,908257000,670553001,908257000,93171999,0.10196079,0.14117648,93171999,435711000,515479000,342539001,515479000,79768000,0.14117648,0.10588236,79768000,1183427994,1276856000,1103659994,1276856000,93428006,0.10588236,0.10980393,93428006,1321010003,1413695005,1227581997,1413695005,92685002,0.10980393,0.11764707,92685002,342885002,421775002,250200000,421775002,78890000,0.11764707,0.09019608,78890000,329194000,424566000,250304000,424566000,95372000,0.09019608,0.10980393,95372000,360695000,472835000,265323000,472835000,112140000,0.10980393,0.12941177,112140000,299946000,379120000,187806000,379120000,79174000,0.12941177,0.12941177,79174000,1013562000,1122702000,934388000,1122702000,109140000,0.12941177,0.09411766
USER3,8,92817006,701281003,794097005,608463997,794097005,92816002,0.14901961,0.14509805,92816002,559716002,639012002,466900000,639012002,79296000,0.14509805,0.12941177,79296000,1942700003,2067184999,1863404003,2067184999,124484996,0.12941177,0.098039225,124484996,3118509425,3243593995,2994024429,3243593995,125084570,0.098039225,0.04705883,125084570,1368040533,1444838570,1242955963,1444838570,76798037,0.04705883,0.10196079,76798037,481413039,544806039,404615002,544806039,63393000,0.10196079,0.10588236,63393000,733419998,793941001,670026998,793941001,60521003,0.10588236,0.09411766,60521003,1753834001,1845332001,1693312998,1845332001,91498000,0.09411766,0.14117648,91498000,387944000,516398001,296446000,516398001,128454001,0.14117648,0.121568635,128454001,3418271000,3476085001,3289816999,3476085001,57814001,0.121568635,0.09411766,57814001,2215971053,2291479002,2158157052,2291479002,75507949,0.09411766,0.1137255,75507949,402804948,547361948,327296999,547361948,144557000,0.1137255,0.10588236,144557000,518104000,630620000,373547000,630620000,112516000,0.10588236,0.09411766,112516000,547810000,659879000,435294000,659879000,112069000,0.09411766,0.11764707,112069000,346459000,425876000,234390000,425876000,79417000,0.11764707,0.15294118,79417000,625895000,702632000,546478000,702632000,76737000,0.15294118,0.1137255
USER3,9,92871997,1151844008,1228174997,1058972011,1228174997,76330989,0.15686275,0.13725491,76330989,747368989,823548989,671038000,823548989,76180000,0.13725491,0.1137255,76180000,1752776999,1829645999,1676596999,1829645999,76869000,0.1137255,0.11764707,76869000,1089101007,1180765000,1012232007,1180765000,91663993,0.11764707,0.13333334,91663993,388007993,483502993,296344000,483502993,95495000,0.13333334,0.121568635,95495000,391762000,487419000,296267000,487419000,95657000,0.121568635,0.098039225,95657000,438262000,534144000,342605000,534144000,95882000,0.098039225,0.10588236,95882000,1199998973,1292880001,1104116973,1292880001,92881028,0.10588236,0.14117648,92881028,436218028,515445028,343337000,515445028,79227000,0.14117648,0.1254902,79227000,965929008,1075623999,886702008,1075623999,109694991,0.1254902,0.1137255,109694991,764957992,841280992,655263001,841280992,76323000,0.1137255,0.121568635,76323000,388149000,500302000,311826000,500302000,112153000,0.121568635,0.121568635,112153000,628064001,721248001,515911001,721248001,93184000,0.121568635,0.11764707,93184000,655362999,748087999,562178999,748087999,92725000,0.11764707,0.11764707,92725000,1080133999,1173045999,987408999,1173045999,92912000,0.11764707,0.14509805,92912000,888323001,964194001,795411001,964194001,75871000,0.14509805,0.11764707
USER3,10,108975171,779816170,888960170,670840999,888960170,109144000,0.15686275,0.15294118,109144000,857756000,982893000,748612000,982893000,125137000,0.15294118,0.12941177,125137000,1198287000,1323748000,1073150000,1323748000,125461000,0.12941177,0.09411766,125461000,483465000,579273000,358004000,579273000,95808000,0.09411766,0.1137255,95808000,361376000,457041000,265568000,457041000,95665000,0.1137255,0.10980393,95665000,345211000,441072000,249546000,441072000,95861000,0.10980393,0.10980393,95861000,423043000,502567000,327182000,502567000,79524000,0.10980393,0.10588236,79524000,1926168400,2084447985,1846644400,2084447985,158279585,0.10588236,0.1137255,158279585,516807600,661295600,358528015,661295600,144488000,0.1137255,0.13725491,144488000,1605318006,1714155000,1460830006,1714155000,108836994,0.13725491,0.11764707,108836994,358565994,470255994,249729000,470255994,111690000,0.11764707,0.121568635,111690000,1819284001,1896187001,1707594001,1896187001,76903000,0.121568635,0.10588236,76903000,608492999,684597999,531589999,684597999,76105000,0.10588236,0.13333334,76105000,1056259000,1149025000,980154000,1149025000,92766000,0.13333334,0.15294118,92766000,265568000,328622000,172802000,328622000,63054000,0.15294118,0.14117648,63054000,529646000,641824000,466592000,641824000,112178000,0.14117648,0.10588236
USER4,1,74177000,385938000,449360000,311761000,449360000,63422000,0.19607845,0.21960786,63422000,640975000,717676000,577553000,717676000,76701000,0.21960786,0.19215688,76701000,481446999,560805999,404745999,560805999,79359000,0.19215688,0.21568629,79359000,577361001,672918001,498002001,672918001,95557000,0.21568629,0.24313727,95557000,376561000,472172000,281004000,472172000,95611000,0.24313727,0.227451,95611000,657738000,734792000,562127000,734792000,77054000,0.227451,0.21960786,77054000,512858000,575790000,435804000,575790000,62932000,0.21960786,0.21176472,62932000,545494000,640747000,482562000,640747000,95253000,0.21176472,0.2392157,95253000,360554000,456329000,265301000,456329000,95775000,0.2392157,0.20000002,95775000,547202000,642718000,451427000,642718000,95516000,0.20000002,0.21960786,95516000,469584000,565994000,374068000,565994000,96410000,0.21960786,0.21960786,96410000,627081000,720018000,530671000,720018000,92937000,0.21960786,0.21960786,92937000,451231000,530704000,358294000,530704000,79473000,0.21960786,0.21176472,79473000,546093000,609342000,466620000,609342000,63249000,0.21176472,0.21568629,63249000,204579000,283982000,141330000,283982000,79403000,0.21568629,0.20784315,79403000,1167978995,1212403000,1088575995,1212403000,44424005,0.20784315,0.1254902
USER4,2,42309000,605463000,682045000,563154000,682045000,76582000,0.08627451,0.18431373,76582000,747546999,807530999,670964999,807530999,59984000,0.18431373,0.15294118,59984000,402655000,482311000,342671000,482311000,79656000,0.15294118,0.20784315,79656000,890282995,966798000,810626995,966798000,76515005,0.20784315,0.18039216,76515005,341892005,404855005,265377000,404855005,62963000,0.18039216,0.14901961,62963000,328415000,407776000,265452000,407776000,79361000,0.14901961,0.16862746,79361000,298168000,377573000,218807000,377573000,79405000,0.16862746,0.17254902,79405000,313902000,409502000,234497000,409502000,95600000,0.17254902,0.18823531,95600000,376682000,472332000,281082000,472332000,95650000,0.18823531,0.16470589,95650000,423440000,486699000,327790000,486699000,63259000,0.16470589,0.1764706,63259000,467607000,547006000,404348000,547006000,79399000,0.1764706,0.18039216,79399000,453037000,516112001,373638000,516112001,63075001,0.18039216,0.12941177,63075001,733538999,810658000,670463998,810658000,77119001,0.12941177,0.18039216,77119001,434991001,514577001,357872000,514577001,79586000,0.18039216,0.19607845,79586000,282962000,362347000,203376000,362347000,79385000,0.19607845,0.19215688,79385000,499706000,562578000,420321000,562578000,62872000,0.19215688,0.16470589
USER4,3,60198000,730804997,807428000,670606997,807428000,76623003,0.18823531,0.21568629,76623003,933171000,1009561004,856547997,1009561004,76390004,0.21568629,0.19607845,76390004,450408003,513406003,374017999,513406003,62998000,0.19607845,0.21176472,62998000,498816000,561785000,435818000,561785000,62969000,0.21176472,0.19607845,62969000,266493000,345607000,203524000,345607000,79114000,0.19607845,0.20392159,79114000,282836000,361894000,203722000,361894000,79058000,0.20392159,0.21176472,79058000,283023000,345624000,203965000,345624000,62601000,0.21176472,0.20784315,62601000,282098000,361288000,219497000,361288000,79190000,0.20784315,0.21568629,79190000,406849000,485982000,327659000,485982000,79133000,0.21568629,0.19607845,79133000,765539000,842248000,686406000,842248000,76709000,0.19607845,0.21568629,76709000,404575000,483721000,327866000,483721000,79146000,0.21568629,0.20392159,79146000,375801000,455197000,296655000,455197000,79396000,0.20392159,0.20784315,79396000,329344000,408554000,249948000,408554000,79210000,0.20784315,0.21176472,79210000,236613000,315612000,157403000,315612000,78999000,0.21176472,0.20392159,78999000,236542000,315601000,157543000,315601000,79059000,0.20392159,0.20392159,79059000,797262999,873039001,718203999,873039001,75776002,0.20392159,0.18431373
USER4,4,76177995,466411996,561880996,390234001,561880996,95469000,0.18039216,0.20784315,95469000,719800999,780438001,624331999,780438001,60637002,0.20784315,0.19215688,60637002,372156002,435635002,311519000,435635002,63479000,0.19215688,0.19607845,63479000,390792000,470405000,327313000,470405000,79613000,0.19607845,0.20784315,79613000,283015000,378508000,203402000,378508000,95493000,0.20784315,0.19607845,95493000,283795000,379534000,188302000,379534000,95739000,0.19607845,0.20784315,95739000,268215000,347818000,172476000,347818000,79603000,0.20784315,0.20000002,79603000,267556000,362913000,187953000,362913000,95357000,0.20000002,0.20784315,95357000,453674000,533169000,358317000,533169000,79495000,0.20784315,0.20392159,79495000,515348000,594797000,435853000,594797000,79449000,0.20392159,0.21568629,79449000,375868000,471407000,296419000,471407000,95539000,0.21568629,0.20784315,95539000,346509000,425654000,250970000,425654000,79145000,0.20784315,0.20392159,79145000,267052000,346403000,187907000,346403000,79351000,0.20392159,0.19215688,79351000,251871000,331092000,172520000,331092000,79221000,0.19215688,0.19607845,79221000,252106000,331308000,172885000,331308000,79202000,0.19607845,0.19607845,79202000,781167999,841400999,701965999,841400999,60233000,0.19607845,0.17254902
