subject,holdtime1,downdown1,updown1,pressure1,fingerarea1,holdtime2,downdown2,updown2,pressure2,fingerarea2,holdtime3,downdown3,updown3,pressure3,fingerarea3,holdtime4,downdown4,updown4,pressure4,fingerarea4,holdtime5,downdown5,updown5,pressure5,fingerarea5,holdtime6,downdown6,updown6,pressure6,fingerarea6,holdtime7,downdown7,updown7,pressure7,fingerarea7,holdtime8,downdown8,updown8,pressure8,fingerarea8,holdtime9,downdown9,updown9,pressure9,fingerarea9,holdtime10,downdown10,updown10,pressure10,fingerarea10,holdtime11,downdown11,updown11,pressure11,fingerarea11,holdtime12,downdown12,updown12,pressure12,fingerarea12,holdtime13,pressure13,fingerarea13,meanholdtime,meanpressure,meanfingerarea,meanxaccelaration,meanyaccelaration,meanzaccelaration,velocity,totaltime,totaldistance
600,72,477,405,0.0768,0.193548,71,573,502,0.1008,0.258065,63,341,278,0.0912,0.290323,70,193,123,0.1152,0.322581,91,136,45,0.0912,0.225806,81,206,125,0.12,0.322581,110,704,594,0.0864,0.258065,118,195,77,0.2016,0.645161,83,167,84,0.1056,0.258065,108,238,130,0.0912,0.225806,70,106,36,0.0912,0.258065,97,442,345,0.1056,0.193548,87,0.1008,0.225806,86.230769,0.105969,0.282878,-0.086767,1.480365,9.693789,1.59846,3865,328.302405
600,60,311,251,0.0864,0.193548,51,498,447,0.0816,0.258065,62,318,256,0.0864,0.290323,96,139,43,0.1104,0.290323,88,145,57,0.12,0.193548,60,150,90,0.12,0.258065,98,610,512,0.0816,0.225806,89,332,243,0.0816,0.258065,89,249,160,0.1104,0.290323,96,212,116,0.1776,0.709677,66,77,11,0.096,0.258065,119,345,226,0.1584,0.16129,81,0.2208,0.709677,81.153846,0.117785,0.315136,-0.067751,1.484198,9.693351,1.901441,3467,349.382833
600,86,297,211,0.0816,0.193548,61,431,370,0.0816,0.258065,61,314,253,0.0816,0.258065,70,105,35,0.1056,0.258065,81,193,112,0.1104,0.258065,79,242,163,0.1104,0.354839,99,584,485,0.0864,0.258065,87,348,261,0.0912,0.258065,85,253,168,0.096,0.258065,108,219,111,0.0912,0.258065,74,86,12,0.096,0.225806,96,254,158,0.1344,0.193548,120,0.0912,0.258065,85.153846,0.096738,0.253102,-0.064102,1.481792,9.693754,1.792397,3446,323.467761
600,109,305,196,0.0864,0.225806,81,405,324,0.0816,0.193548,70,356,286,0.1008,0.290323,62,116,54,0.1056,0.258065,67,101,34,0.1296,0.290323,70,187,117,0.1536,0.290323,112,552,440,0.0864,0.225806,118,332,214,0.0912,0.258065,102,249,147,0.216,0.741935,76,152,76,0.0816,0.193548,79,102,23,0.2304,0.516129,91,277,186,0.1248,0.258065,73,0.1008,0.290323,85.384615,0.122215,0.310174,-0.06759,1.499887,9.690934,1.786489,3207,323.995306
600,72,341,269,0.0816,0.258065,62,324,262,0.096,0.290323,73,340,267,0.1968,0.709677,67,111,44,0.1152,0.258065,107,220,113,0.1104,0.290323,116,288,172,0.1056,0.225806,103,515,412,0.0864,0.16129,107,303,196,0.0864,0.225806,81,197,116,0.1008,0.258065,79,149,70,0.0912,0.225806,77,89,12,0.1008,0.290323,93,279,186,0.1872,0.225806,107,0.0864,0.225806,88,0.111138,0.280397,-0.082393,1.489746,9.692396,1.82507,3263,315.847412
600,81,487,406,0.0768,0.225806,61,396,335,0.096,0.290323,69,412,343,0.096,0.290323,82,149,67,0.1104,0.290323,95,118,23,0.1104,0.225806,82,177,95,0.1632,0.290323,79,546,467,0.0816,0.225806,99,354,255,0.0912,0.258065,89,188,99,0.096,0.258065,99,187,88,0.0816,0.258065,84,95,11,0.1008,0.258065,94,314,220,0.1584,0.16129,82,0.1056,0.290323,84.307692,0.105231,0.255583,-0.011718,1.482529,9.6938,1.720535,3505,333.848155
600,90,393,303,0.0912,0.129032,55,183,128,0.0912,0.258065,54,390,336,0.1008,0.290323,70,172,102,0.1056,0.258065,69,124,55,0.096,0.193548,73,145,72,0.12,0.258065,88,559,471,0.0912,0.193548,104,312,208,0.0816,0.193548,81,338,257,0.0912,0.290323,96,243,147,0.0912,0.193548,71,129,58,0.1008,0.290323,61,266,205,0.1008,0.193548,97,0.1008,0.258065,77.615385,0.097108,0.230769,0.10645,1.476762,9.694123,1.467635,3351,333.061072
601,43,705,662,0.0768,0.16129,89,207,118,0.1008,0.290323,88,815,727,0.1056,0.258065,81,403,322,0.1008,0.225806,61,1245,1184,0.096,0.225806,63,989,926,0.1152,0.258065,70,675,605,0.0864,0.193548,62,729,667,0.1008,0.225806,87,866,779,0.0816,0.193548,82,433,351,0.1104,0.193548,67,320,253,0.096,0.225806,83,530,447,0.144,0.548387,51,0.0864,0.258065,71.307692,0.100062,0.25062,0.536808,-0.117569,9.791157,0.643569,7968,332.247851
601,53,542,489,0.0816,0.129032,59,188,129,0.0672,0.16129,52,994,942,0.0864,0.193548,63,488,425,0.096,0.258065,74,541,467,0.0912,0.225806,60,998,938,0.0864,0.225806,92,581,489,0.0624,0.129032,51,869,818,0.0768,0.16129,17,896,879,0.0336,0.16129,17,260,243,0.0528,0.16129,60,666,606,0.0768,0.193548,78,522,444,0.0768,0.225806,62,0.096,0.290323,56.769231,0.075692,0.193548,0.540859,-0.116717,9.790961,0.640259,7607,342.832885
601,79,363,284,0.0624,0.16129,19,626,607,0.0576,0.225806,72,487,415,0.096,0.225806,74,301,227,0.1104,0.225806,78,239,161,0.0912,0.225806,71,804,733,0.1392,0.290323,118,723,605,0.0432,0.193548,62,718,656,0.1104,0.225806,84,374,290,0.1056,0.225806,94,297,203,0.1056,0.258065,85,215,130,0.1008,0.258065,86,788,702,0.0768,0.193548,91,0.12,0.290323,77.923077,0.093785,0.230769,0.608012,-0.115014,9.787024,0.941444,6026,351.700979
601,79,278,199,0.0672,0.193548,82,425,343,0.0768,0.290323,85,578,493,0.1056,0.290323,79,350,271,0.096,0.290323,99,358,259,0.1008,0.258065,44,844,800,0.1008,0.290323,106,630,524,0.0624,0.129032,65,863,798,0.1152,0.225806,65,461,396,0.1104,0.290323,69,1200,1131,0.096,0.16129,88,208,120,0.1056,0.290323,86,780,694,0.0864,0.258065,69,0.12,0.290323,78.153846,0.095631,0.25062,0.608841,-0.117166,9.786933,0.807982,7044,357.23498
601,78,706,628,0.0864,0.193548,77,189,112,0.0816,0.258065,89,709,620,0.0912,0.258065,74,754,680,0.096,0.193548,71,191,120,0.1008,0.258065,71,706,635,0.1104,0.193548,91,774,683,0.0912,0.193548,59,721,662,0.1056,0.258065,86,342,256,0.1056,0.322581,119,266,147,0.096,0.193548,81,146,65,0.1008,0.258065,98,642,544,0.1056,0.225806,71,0.1008,0.225806,81.923077,0.097846,0.233251,0.619005,-0.120021,9.786288,1.003324,6217,336.189265
601,97,343,246,0.096,0.193548,53,480,427,0.0912,0.225806,42,1478,1436,0.0864,0.290323,79,1997,1918,0.096,0.258065,136,192,56,0.0912,0.225806,97,1077,980,0.1248,0.258065,117,596,479,0.0912,0.16129,70,688,618,0.1152,0.225806,42,409,367,0.0912,0.225806,107,383,276,0.0768,0.225806,51,326,275,0.0768,0.193548,60,237,177,0.0672,0.16129,45,0.0864,0.258065,76.615385,0.091569,0.223325,0.598562,-0.128723,9.787439,0.807175,8251,330.931086
601,69,517,448,0.072,0.129032,87,218,131,0.0912,0.225806,53,650,597,0.0768,0.225806,59,345,286,0.096,0.258065,83,272,189,0.0768,0.193548,70,568,498,0.0768,0.225806,43,521,478,0.0816,0.258065,63,645,582,0.1152,0.225806,79,245,166,0.2112,0.709677,121,443,322,0.0816,0.193548,82,565,483,0.0912,0.258065,75,135,60,0.072,0.193548,70,0.0912,0.225806,73.384615,0.094892,0.255583,0.605019,-0.129713,9.787013,0.843731,5194,327.375309
601,59,427,368,0.0624,0.193548,73,179,106,0.096,0.225806,82,737,655,0.096,0.225806,62,172,110,0.1056,0.290323,116,204,88,0.0816,0.225806,96,1236,1140,0.1344,0.225806,60,627,567,0.0624,0.16129,63,550,487,0.1056,0.193548,62,309,247,0.096,0.258065,73,334,261,0.0816,0.258065,61,237,176,0.0672,0.225806,99,271,172,0.0624,0.193548,77,0.1008,0.322581,75.615385,0.088615,0.230769,0.613952,-0.165718,9.78592,1.004148,5360,328.837592
601,43,377,334,0.0336,0.129032,69,221,152,0.096,0.322581,60,835,775,0.0816,0.193548,71,238,167,0.096,0.193548,87,195,108,0.0864,0.290323,61,871,810,0.0864,0.290323,87,560,473,0.0816,0.193548,63,568,505,0.1008,0.225806,70,276,206,0.1104,0.225806,111,418,307,0.0912,0.258065,45,274,229,0.0624,0.225806,70,395,325,0.0672,0.193548,57,0.1056,0.258065,68.769231,0.084554,0.230769,0.631689,-0.163266,9.784826,0.932561,5285,355.117994
601,71,300,229,0.072,0.16129,70,231,161,0.096,0.225806,60,703,643,0.096,0.258065,80,338,258,0.1104,0.258065,126,471,345,0.072,0.193548,52,721,669,0.0912,0.290323,99,639,540,0.0816,0.193548,86,452,366,0.12,0.258065,85,281,196,0.0864,0.225806,119,375,256,0.0816,0.225806,70,243,173,0.0768,0.225806,96,288,192,0.0816,0.16129,71,0.1056,0.290323,83.461538,0.090092,0.228288,0.661156,-0.177712,9.782639,0.962526,5113,336.44773
601,95,295,200,0.0768,0.193548,81,285,204,0.096,0.290323,57,516,459,0.072,0.225806,61,254,193,0.0864,0.258065,112,167,55,0.0864,0.225806,99,559,460,0.1104,0.290323,98,650,552,0.0816,0.225806,57,696,639,0.1008,0.193548,87,231,144,0.096,0.290323,98,275,177,0.0864,0.290323,87,175,88,0.0912,0.258065,88,417,329,0.0672,0.193548,52,0.1056,0.290323,82.461538,0.088985,0.248139,0.675188,-0.197706,9.781292,1.190679,4572,332.572037
601,86,362,276,0.0768,0.193548,69,300,231,0.0816,0.193548,42,593,551,0.0816,0.193548,73,213,140,0.1056,0.290323,98,218,120,0.1056,0.322581,71,411,340,0.096,0.258065,97,602,505,0.096,0.193548,62,423,361,0.1008,0.193548,91,336,245,0.096,0.193548,99,428,329,0.192,0.612903,73,208,135,0.0912,0.258065,105,224,119,0.0672,0.225806,69,0.1104,0.258065,79.615385,0.100062,0.260546,0.680207,-0.206742,9.780786,1.047204,4387,324.397362
601,79,438,359,0.0912,0.258065,100,211,111,0.1008,0.258065,64,640,576,0.1104,0.290323,83,448,365,0.1056,0.225806,97,186,89,0.1056,0.290323,87,431,344,0.1296,0.225806,83,561,478,0.0864,0.193548,79,467,388,0.1248,0.258065,91,324,233,0.1056,0.258065,99,488,389,0.1056,0.193548,78,179,101,0.1008,0.258065,78,488,410,0.072,0.225806,63,0.0912,0.225806,83.153846,0.102277,0.243176,0.684765,-0.197199,9.780647,0.974255,4924,355.260346
601,60,617,557,0.0672,0.225806,94,574,480,0.0816,0.258065,76,597,521,0.0816,0.258065,79,186,107,0.0912,0.258065,100,185,85,0.1008,0.322581,77,612,535,0.1296,0.225806,88,567,479,0.0816,0.193548,73,552,479,0.12,0.258065,63,303,240,0.096,0.258065,92,302,210,0.0864,0.193548,74,184,110,0.0816,0.225806,80,364,284,0.0768,0.225806,76,0.096,0.193548,79.384615,0.091569,0.238213,0.660892,-0.197775,9.782282,1.080133,5119,351.524394
601,97,573,476,0.0672,0.193548,68,247,179,0.0912,0.258065,69,1021,952,0.0912,0.225806,88,155,67,0.1008,0.290323,134,231,97,0.0816,0.193548,70,705,635,0.12,0.193548,107,628,521,0.0816,0.16129,63,717,654,0.1056,0.225806,79,351,272,0.1008,0.225806,106,362,256,0.0768,0.225806,76,214,138,0.0816,0.225806,69,342,273,0.0576,0.225806,63,0.1152,0.290323,83.769231,0.090092,0.225806,0.663781,-0.195818,9.782121,0.978427,5609,353.332819
601,118,307,189,0.0768,0.193548,90,277,187,0.0912,0.225806,44,653,609,0.072,0.193548,43,257,214,0.0624,0.16129,115,252,137,0.096,0.193548,75,870,795,0.1008,0.322581,74,570,496,0.0624,0.16129,56,814,758,0.096,0.225806,64,1087,1023,0.096,0.225806,76,698,622,0.072,0.225806,66,185,119,0.0864,0.225806,89,305,216,0.0768,0.193548,62,0.1056,0.258065,74.769231,0.084185,0.215881,0.627442,-0.166788,9.785033,0.903837,6337,337.907371
601,113,555,442,0.0768,0.193548,86,205,119,0.0816,0.225806,65,538,473,0.0816,0.290323,69,1264,1195,0.1056,0.258065,95,428,333,0.072,0.258065,122,2118,1996,0.0912,0.225806,94,998,904,0.0528,0.16129,108,1662,1554,0.048,0.129032,45,513,468,0.0624,0.225806,62,663,601,0.0528,0.129032,72,223,151,0.0672,0.193548,88,369,281,0.0432,0.096774,76,0.096,0.258065,84.230769,0.071631,0.203474,-0.013663,1.467116,9.696194,0.699284,9612,363.126549
601,87,629,542,0.0576,0.193548,79,214,135,0.0384,0.258065,62,675,613,0.0672,0.193548,67,448,381,0.0768,0.258065,103,211,108,0.0576,0.16129,75,1464,1389,0.0864,0.258065,122,654,532,0.048,0.193548,76,684,608,0.0528,0.193548,52,319,267,0.0816,0.258065,101,335,234,0.0624,0.193548,69,153,84,0.0576,0.129032,88,922,834,0.0384,0.096774,90,0.0816,0.193548,82.384615,0.062031,0.198511,-0.012178,1.424136,9.702594,0.976505,6798,342.770886
601,77,555,478,0.0576,0.129032,55,175,120,0.072,0.193548,71,897,826,0.0768,0.129032,78,701,623,0.0864,0.193548,79,253,174,0.0672,0.258065,72,480,408,0.0672,0.193548,107,536,429,0.0672,0.16129,101,767,666,0.0864,0.225806,56,312,256,0.0768,0.193548,70,324,254,0.0576,0.16129,53,200,147,0.0576,0.16129,98,360,262,0.0576,0.193548,42,0.0768,0.193548,73.769231,0.069785,0.183623,-0.008138,1.414616,9.703999,0.924878,5602,339.319467
601,86,487,401,0.0576,0.193548,72,191,119,0.0576,0.258065,65,767,702,0.0816,0.193548,70,803,733,0.0864,0.225806,98,240,142,0.0672,0.225806,78,308,230,0.0864,0.258065,141,763,622,0.0432,0.16129,62,633,571,0.0384,0.129032,80,347,267,0.0672,0.225806,108,358,250,0.0576,0.193548,70,183,113,0.048,0.193548,88,346,258,0.0528,0.129032,17,0.0528,0.16129,79.615385,0.061292,0.19603,-0.012259,1.411693,9.704424,0.994929,5443,348.901029
601,97,446,349,0.1152,0.354839,135,221,86,0.0528,0.193548,81,683,602,0.0672,0.193548,61,552,491,0.0672,0.258065,99,221,122,0.072,0.225806,78,498,420,0.0768,0.16129,114,678,564,0.0576,0.129032,88,686,598,0.0576,0.193548,95,323,228,0.0624,0.258065,133,326,193,0.0672,0.16129,74,246,172,0.0336,0.129032,78,286,208,0.0624,0.193548,73,0.0912,0.193548,92.769231,0.067938,0.203474,-0.019556,1.422328,9.702836,0.948334,5239,333.801405
601,93,549,456,0.048,0.129032,75,270,195,0.0624,0.129032,85,1023,938,0.0672,0.225806,84,513,429,0.072,0.193548,104,471,367,0.0672,0.193548,77,693,616,0.0768,0.193548,107,703,596,0.0576,0.16129,112,409,297,0.0576,0.193548,61,275,214,0.0576,0.225806,109,296,187,0.0528,0.129032,78,183,105,0.0624,0.16129,106,420,314,0.0288,0.096774,69,0.0768,0.225806,89.230769,0.060554,0.173697,0.001013,1.451036,9.698612,1.002138,5874,370.67216
601,17,467,450,0.0192,0.096774,87,224,137,0.0672,0.193548,61,1123,1062,0.072,0.193548,81,274,193,0.0576,0.193548,99,174,75,0.0672,0.16129,45,368,323,0.0576,0.16129,114,633,519,0.048,0.129032,73,562,489,0.0768,0.193548,17,313,296,0.0336,0.129032,111,334,223,0.0576,0.193548,69,239,170,0.048,0.193548,78,1547,1469,0.048,0.16129,61,0.072,0.193548,70.230769,0.055754,0.168734,0.017899,1.468164,9.696033,0.952061,6319,338.059487
601,17,498,481,0.0192,0.16129,54,239,185,0.0528,0.16129,60,985,925,0.048,0.129032,78,317,239,0.072,0.225806,86,195,109,0.0576,0.16129,77,363,286,0.1536,0.612903,90,759,669,0.0528,0.129032,70,700,630,0.0816,0.225806,81,351,270,0.0672,0.225806,64,360,296,0.0624,0.193548,87,253,166,0.144,0.451613,91,287,196,0.0528,0.225806,56,0.0768,0.16129,70.076923,0.072369,0.235732,0.033922,1.473884,9.69509,0.915227,5363,370.076114
601,92,368,276,0.0528,0.16129,82,229,147,0.072,0.193548,60,1343,1283,0.0528,0.129032,60,353,293,0.048,0.193548,55,131,76,0.048,0.193548,72,284,212,0.072,0.193548,146,653,507,0.0528,0.129032,69,2379,2310,0.0672,0.16129,68,257,189,0.0528,0.258065,88,268,180,0.0624,0.225806,59,228,169,0.0672,0.258065,80,415,335,0.0576,0.129032,53,0.0672,0.193548,75.692308,0.059446,0.186104,0.020259,1.442909,9.699797,1.041434,6961,356.826523
601,133,565,432,0.0384,0.129032,90,175,85,0.0624,0.225806,85,631,546,0.0768,0.193548,62,202,140,0.0864,0.290323,114,250,136,0.048,0.16129,61,863,802,0.072,0.225806,104,662,558,0.048,0.193548,70,560,490,0.0912,0.258065,79,242,163,0.0624,0.193548,104,1186,1082,0.0768,0.129032,71,599,528,0.0528,0.193548,69,220,151,0.0528,0.129032,78,0.0864,0.258065,86.153846,0.065723,0.198511,0.017323,1.472883,9.695331,0.722193,6233,363.044642
601,91,514,423,0.0576,0.16129,84,182,98,0.0672,0.258065,69,684,615,0.0624,0.193548,72,1075,1003,0.0768,0.193548,83,283,200,0.072,0.193548,62,579,517,0.0816,0.193548,77,642,565,0.0624,0.129032,18,706,688,0.0336,0.129032,69,385,316,0.0624,0.258065,90,1057,967,0.072,0.225806,164,715,551,0.0768,0.193548,114,316,202,0.072,0.193548,62,0.0816,0.290323,81.153846,0.067569,0.200993,0.005778,1.481643,9.693973,0.612604,7200,346.035137
601,108,565,457,0.0768,0.258065,104,202,98,0.0624,0.193548,89,1465,1376,0.072,0.225806,72,228,156,0.0816,0.225806,133,259,126,0.0432,0.193548,72,354,282,0.0816,0.258065,82,723,641,0.0672,0.193548,95,731,636,0.0672,0.225806,79,312,233,0.0768,0.258065,85,620,535,0.0672,0.193548,91,318,227,0.0768,0.225806,106,224,118,0.0672,0.16129,62,0.0864,0.225806,90.615385,0.071262,0.218362,0.020984,1.502293,9.690796,0.840181,6063,345.671747
601,87,577,490,0.072,0.16129,78,200,122,0.0864,0.290323,54,469,415,0.0768,0.258065,92,286,194,0.0864,0.258065,61,254,193,0.0624,0.258065,63,818,755,0.0912,0.258065,60,692,632,0.0624,0.193548,72,556,484,0.0816,0.193548,65,268,203,0.048,0.16129,104,560,456,0.0672,0.225806,113,700,587,0.0672,0.193548,116,400,284,0.0624,0.193548,17,0.0624,0.258065,75.538462,0.071262,0.223325,0.018141,1.501187,9.690957,0.718956,5797,333.114254
601,90,421,331,0.0576,0.193548,90,208,118,0.0864,0.193548,70,589,519,0.0864,0.290323,80,243,163,0.0864,0.258065,99,229,130,0.072,0.193548,54,723,669,0.0768,0.258065,98,601,503,0.0624,0.129032,95,515,420,0.0624,0.16129,71,203,132,0.0816,0.16129,125,639,514,0.0624,0.225806,70,291,221,0.0672,0.225806,131,213,82,0.0576,0.225806,62,0.0912,0.225806,87.307692,0.073108,0.210918,-0.005203,1.499507,9.691233,0.952191,4937,342.374069
601,90,620,530,0.0624,0.193548,99,200,101,0.072,0.193548,68,759,691,0.0816,0.225806,94,325,231,0.0912,0.258065,97,208,111,0.0768,0.16129,59,298,239,0.072,0.258065,109,617,508,0.0528,0.129032,81,590,509,0.0624,0.193548,75,234,159,0.0816,0.258065,123,470,347,0.12,0.580645,87,330,243,0.0816,0.225806,92,226,134,0.0528,0.193548,61,0.096,0.258065,87.307692,0.077169,0.240695,-0.003269,1.481044,9.6941,0.917867,4938,336.718351
601,79,514,435,0.072,0.225806,78,187,109,0.0624,0.193548,80,1323,1243,0.0672,0.225806,79,209,130,0.0816,0.258065,91,213,122,0.0624,0.129032,69,411,342,0.0768,0.16129,80,581,501,0.0576,0.129032,92,637,545,0.072,0.16129,109,270,161,0.072,0.290323,115,419,304,0.0624,0.16129,87,494,407,0.0624,0.225806,87,257,170,0.0576,0.225806,93,0.096,0.225806,87.615385,0.069415,0.200993,0.022158,1.445764,9.699371,0.855333,5608,363.637933
601,108,475,367,0.0576,0.193548,88,198,110,0.0672,0.225806,67,869,802,0.0864,0.193548,62,388,326,0.0816,0.225806,88,180,92,0.072,0.193548,61,432,371,0.1632,0.645161,78,769,691,0.0528,0.16129,70,732,662,0.096,0.290323,77,350,273,0.096,0.258065,108,350,242,0.0624,0.193548,62,213,151,0.0768,0.258065,99,375,276,0.048,0.16129,63,0.0816,0.225806,79.307692,0.080123,0.248139,0.026336,1.438017,9.700523,0.954959,5394,352.386331
601,131,566,435,0.0384,0.129032,81,167,86,0.0768,0.225806,104,583,479,0.0816,0.225806,61,365,304,0.0816,0.193548,109,165,56,0.072,0.16129,81,2139,2058,0.1008,0.290323,131,622,491,0.0336,0.129032,79,353,274,0.0624,0.16129,69,206,137,0.0816,0.225806,111,441,330,0.0624,0.193548,56,177,121,0.0528,0.193548,85,571,486,0.048,0.129032,62,0.0912,0.258065,89.230769,0.067938,0.193548,0.018371,1.43796,9.700557,0.9985,6417,361.744459
601,76,382,306,0.0768,0.225806,117,226,109,0.0768,0.193548,59,1128,1069,0.0672,0.193548,60,311,251,0.072,0.290323,71,168,97,0.072,0.193548,82,460,378,0.0912,0.225806,108,561,453,0.0576,0.16129,78,385,307,0.0672,0.16129,71,295,224,0.0768,0.225806,95,284,189,0.0624,0.129032,68,346,278,0.0672,0.16129,86,206,120,0.048,0.16129,62,0.0672,0.258065,79.461538,0.069415,0.198511,0.018843,1.461752,9.696977,1.013971,4814,347.93592
601,43,488,445,0.048,0.193548,70,207,137,0.0576,0.193548,46,624,578,0.0528,0.16129,65,287,222,0.0672,0.225806,104,205,101,0.0768,0.193548,69,901,832,0.0768,0.225806,117,1079,962,0.0624,0.129032,59,615,556,0.0912,0.290323,85,300,215,0.0672,0.225806,91,372,281,0.0624,0.193548,78,283,205,0.0624,0.16129,133,744,611,0.0432,0.096774,65,0.072,0.225806,78.846154,0.064615,0.193548,0.02141,1.452636,9.698336,0.839049,6170,342.06324
601,68,2556,2488,0.0624,0.129032,98,206,108,0.0864,0.225806,83,643,560,0.0864,0.225806,17,1451,1434,0.0672,0.193548,97,349,252,0.1008,0.258065,62,2891,2829,0.1152,0.258065,58,657,599,0.048,0.129032,54,1406,1352,0.0912,0.258065,62,785,723,0.0912,0.258065,100,629,529,0.0912,0.193548,62,438,376,0.1296,0.354839,79,326,247,0.072,0.225806,54,0.0816,0.225806,68.769231,0.0864,0.225806,0.406657,-1.849601,9.621963,0.489523,12391,372.285832
601,104,580,476,0.0672,0.193548,93,232,139,0.096,0.193548,78,536,458,0.0816,0.258065,17,385,368,0.048,0.193548,80,285,205,0.0864,0.290323,89,445,356,0.1008,0.290323,105,752,647,0.0576,0.193548,69,644,575,0.0912,0.225806,79,384,305,0.0672,0.193548,98,451,353,0.1008,0.225806,87,310,223,0.0768,0.225806,77,615,538,0.0672,0.258065,19,0.0624,0.193548,76.538462,0.077169,0.225806,0.400165,-1.828721,9.626256,0.791906,5638,360.763421
601,95,556,461,0.0672,0.129032,71,265,194,0.0624,0.258065,59,609,550,0.0624,0.225806,69,266,197,0.096,0.258065,99,335,236,0.1008,0.225806,52,556,504,0.0864,0.258065,78,812,734,0.1248,0.387097,51,679,628,0.072,0.225806,87,506,419,0.0912,0.225806,81,1389,1308,0.096,0.225806,86,565,479,0.0672,0.193548,92,548,456,0.072,0.225806,18,0.0624,0.225806,72.153846,0.0816,0.235732,0.397967,-1.824128,9.627223,0.602559,7104,343.372814
601,43,624,581,0.0672,0.16129,78,279,201,0.0864,0.258065,45,644,599,0.0624,0.258065,80,281,201,0.0864,0.193548,96,320,224,0.0816,0.258065,47,942,895,0.0912,0.290323,70,595,525,0.0624,0.193548,62,624,562,0.1056,0.322581,82,577,495,0.0912,0.225806,53,567,514,0.1008,0.258065,51,537,486,0.0816,0.193548,110,331,221,0.0864,0.290323,76,0.0912,0.225806,68.692308,0.084185,0.240695,0.405092,-1.83069,9.625681,0.655363,6397,347.584996
601,95,701,606,0.0576,0.225806,88,244,156,0.1008,0.258065,71,622,551,0.0864,0.193548,52,201,149,0.1008,0.258065,108,282,174,0.0816,0.225806,51,810,759,0.1008,0.322581,85,615,530,0.048,0.129032,18,590,572,0.0624,0.258065,51,378,327,0.0816,0.225806,97,392,295,0.1056,0.16129,79,425,346,0.072,0.16129,82,437,355,0.072,0.193548,70,0.1056,0.258065,72.846154,0.082708,0.220844,0.392695,-1.830241,9.626257,0.761201,5767,349.649568
601,78,530,452,0.0576,0.193548,71,217,146,0.072,0.225806,64,564,500,0.0624,0.193548,65,218,153,0.0912,0.193548,149,297,148,0.1008,0.258065,79,504,425,0.1008,0.258065,86,876,790,0.0576,0.193548,70,694,624,0.0816,0.193548,53,367,314,0.0768,0.193548,62,486,424,0.0912,0.193548,65,426,361,0.072,0.225806,86,414,328,0.0816,0.129032,17,0.0672,0.225806,72.692308,0.077908,0.205955,0.398991,-1.872922,9.617773,0.770699,5610,362.831821
601,44,410,366,0.0576,0.16129,104,254,150,0.072,0.225806,61,583,522,0.0912,0.193548,63,272,209,0.1056,0.225806,101,295,194,0.1056,0.290323,53,323,270,0.0912,0.225806,82,608,526,0.048,0.129032,54,593,539,0.0864,0.290323,82,403,321,0.0864,0.258065,83,460,377,0.1104,0.193548,64,289,225,0.0768,0.193548,98,475,377,0.0768,0.193548,18,0.0624,0.225806,69.769231,0.082338,0.215881,0.426905,-1.8851,9.614216,0.890509,4983,341.259674
601,87,641,554,0.0768,0.16129,60,546,486,0.0576,0.225806,66,447,381,0.0768,0.290323,105,277,172,0.1056,0.290323,98,288,190,0.096,0.290323,17,436,419,0.072,0.290323,85,476,391,0.0576,0.129032,79,600,521,0.1056,0.225806,53,325,272,0.0864,0.16129,88,380,292,0.1104,0.258065,70,327,257,0.0912,0.193548,83,531,448,0.0816,0.193548,73,0.12,0.290323,74.153846,0.087508,0.230769,0.490593,-1.872139,9.613675,0.843647,5347,345.715612
